issueDate,section,slot,eventName,slug,url,vuc,vtc,sectionSize,percentileVuc
2025-05-08,For Golden Age Readers,5,Cognitive Behavioural Therapy for Insomnia,vaughan-s-mother-s-day-picks-may-8-14,https://markham.bibliocommons.com/events/67c72b31a41c773600242217,7,7,4,0.375
2025-05-15,For Families,1,"Canada’s Wonderland Fireworks (Ages All) Thrilling rides, dazzling fireworks, festive fun for all ages! Explore More",victoria-day-weekend-picks-inside,https://www.canadaswonderland.com/events/fireworks,33,38,5,0.9
2025-05-15,For Families,2,‍👩‍👧‍👦 Free Family Sunday (All Ages),victoria-day-weekend-picks-inside,https://mcmichael.com/event/family-sunday-swing-into-spring/,29,34,5,0.7
2025-05-15,For Families,3,‍☠️ Black Creek - High Sees Shipbuilding (Ages 7-13),victoria-day-weekend-picks-inside,https://blackcreek.ca/events/#event=special-event-workshop-high-seas-shipbuilding;instance=20250517113000?popup=1&lang=en-US,10,10,5,0.3
2025-05-15,For Families,4,‍💻 AI Art Studio - Creating Magic with Text to Image AI (Ages 12-16),victoria-day-weekend-picks-inside,https://markham.bibliocommons.com/events/67f01ec82b0fb15d9fae2613,7,8,5,0.1
2025-05-15,For Families,5,Storytelling through Collage Making (Ages 5-10) Explore identity through creative collage and storytelling fun! Learn More,victoria-day-weekend-picks-inside,https://markham.bibliocommons.com/events/67e59ab0d41c6460316435d8,15,15,5,0.5
2025-05-15,For Couples,1,"Vaughan Ribfest Smoky ribs, live music, messy fingers, perfect date! More Info",victoria-day-weekend-picks-inside,https://ribfestx.com/event/vaughan-ribfest-2025/,61,70,4,0.875
2025-05-15,For Couples,2,Fashion Show,victoria-day-weekend-picks-inside,https://www.eventbrite.ca/e/omars-fashion-thru-the-ages-tickets-1288255399579?aff=ebdssbdestsearch,16,17,4,0.375
2025-05-15,For Couples,3,Cold Process Soap and Lattes Learn how to make cold process soap while enjoying a delicious latte!,victoria-day-weekend-picks-inside,https://www.eventbrite.com/e/cold-process-soap-and-lattes-tickets-1357474977199?aff=erelexpmlt&keep_tld=1,25,28,4,0.625
2025-05-15,For Couples,5,Wine & Paint With Your Partner,victoria-day-weekend-picks-inside,https://www.eventbrite.com/e/paint-nite-brand-creative-events-tickets-1330578800009?aff=ebdssbdestsearch,14,15,4,0.125
2025-05-15,For Golden Age Readers,1,️ Gallery collections and special exhibitions,victoria-day-weekend-picks-inside,https://mcmichael.com/event/public-tours-schedule/,5,5,4,0.375
2025-05-15,For Golden Age Readers,2,Writers Meetup,victoria-day-weekend-picks-inside,https://markham.bibliocommons.com/events/671ab80d28050a2f003118d5,2,4,4,0.125
2025-05-15,For Golden Age Readers,3,Sewing Workshop,victoria-day-weekend-picks-inside,https://markham.bibliocommons.com/events/67b8b0828fc0a328001be4aa,10,10,4,0.875
2025-05-15,For Golden Age Readers,4,Plain Tea & Murukku,victoria-day-weekend-picks-inside,https://markham.bibliocommons.com/events/67b4c74c76df2acdf4300b4d,7,8,4,0.625
2025-05-22,For Families,1,‍🍳 Cooking for Kids (Ages 2-18) 🔥 Summer Camps Are Almost Full – Don’t Miss Out!Explore More,your-vaughan-weekend-in-3-minutes,https://littlekitchenacademy.com/locations/vaughan/,21,26,5,0.3
2025-05-22,For Families,2,Spring Fair (All Ages),your-vaughan-weekend-in-3-minutes,https://www.godwinchan.com/,43,48,5,0.7
2025-05-22,For Families,3,"Forest Therapy Walk (All Ages) Explore, hike, and discover nature’s beauty at Kortright! Learn More",your-vaughan-weekend-in-3-minutes,https://mcmichael.com/event/forest-therapy-walk/,53,58,5,0.9
2025-05-22,For Families,4,Sports Card & TCG Show (Ages 6+),your-vaughan-weekend-in-3-minutes,https://www.eventbrite.com/e/vaughan-sports-card-tcg-show-tickets-1301192725469?aff=ebdssbdestsearch,15,17,5,0.1
2025-05-22,For Families,5,Cirque Italia - Platinum (All Ages),your-vaughan-weekend-in-3-minutes,https://www.facebook.com/events/670592295676787/670756525660364/?active_tab=about,40,42,5,0.5
2025-05-22,For Couples,1,Candlelight Concert: Coldplay - Metropolitan Church of Toronto,your-vaughan-weekend-in-3-minutes,https://feverup.com/m/147910,17,18,5,0.5
2025-05-22,For Couples,2,Make Your Own Perfume – A Scent-sational Experience! A monthly gathering of vibrant foodies and DIY enthusiasts. 💥💥Exclusive for Vaughan Brief readers - 50% OFF! Use the discount code VAUGHANBRIEFExplore and Join,your-vaughan-weekend-in-3-minutes,https://www.eventbrite.ca/e/craft-friday-make-your-own-perfume-a-scent-sational-experience-tickets-1322740876569,32,34,5,0.9
2025-05-22,For Couples,3,‍🎨Mosaic Art Workshop,your-vaughan-weekend-in-3-minutes,https://www.eventbrite.ca/e/tile-art-a-mosaic-art-workshop-pine-farm-orchards-tickets-1319326233279?aff=ebdssbdestsearch,15,15,5,0.3
2025-05-22,For Couples,4,Ladies Shavuot Event 🌸Celebrate a Loved One or Special Occasion with a Meaningful Tribute More Info,your-vaughan-weekend-in-3-minutes,https://www.chabadrc.org/templates/articlecco_cdo/aid/6878667/fbclid/IwY2xjawKaAYFleHRuA2FlbQIxMABicmlkETFrN1VoblNKYzUzQkFBS1BwAR5dwh2NQzLirON5FTuQevylbPJMQZmbOsvWVfIqeWekQ0uI9OtEqTb-ViSC6A_aem_ky2r9EyAm-YWLhYmKbxAIw/jewish/Ladies-Shavuot-Event.htm,21,33,5,0.7
2025-05-22,For Couples,5,Paint Nite + Wine,your-vaughan-weekend-in-3-minutes,https://www.eventbrite.com/e/paint-nite-brand-creative-events-tickets-1330578880249?aff=ebdssbdestsearch,7,7,5,0.1
2025-05-22,For Golden Age Readers,1,Make Your Own Perfume – A Scent-sational Experience! A monthly gathering of vibrant foodies and DIY enthusiasts. 💥💥Exclusive for Vaughan Brief readers - 50% OFF! Use the discount code VAUGHANBRIEFExplore and Join,your-vaughan-weekend-in-3-minutes,https://www.eventbrite.ca/e/craft-friday-make-your-own-perfume-a-scent-sational-experience-tickets-1322740876569,32,34,4,0.875
2025-05-22,For Golden Age Readers,3,️ Artist’s Talk: Sandra Brewster,your-vaughan-weekend-in-3-minutes,https://mcmichael.com/event/artists-talk-sandra-brewster/,1,1,4,0.125
2025-05-22,For Golden Age Readers,4,"Grease - Book, Music, & Lyrics. Broadway hits, big voices, unforgettable night!",your-vaughan-weekend-in-3-minutes,https://tickets.cityplayhouse.ca/event/655:481/655:628/,13,15,4,0.625
2025-05-22,For Golden Age Readers,5,️ Writer’s Room,your-vaughan-weekend-in-3-minutes,https://vaughanpl.info/programs/view/2431,7,7,4,0.375
2025-05-29,For Families,1,"Barkham Festival 2025 (All Ages) Dogs, treats, games—Barkham's tail-wagging adventure awaits! Explore More",best-5-events-48-hours-go,https://www.eventbrite.ca/e/barkham-festival-2025-tickets-1245102277429?aff=ebdssbdestsearch,50,58,5,0.7
2025-05-29,For Families,2,️ Outdoor Biology class for kids (ages 8-11 yo),best-5-events-48-hours-go,https://www.facebook.com/events/1786908425507444,21,21,5,0.2
2025-05-29,For Families,3,Spring Fest 2025 (Ages: Kids/Teens),best-5-events-48-hours-go,https://tickets.cityplayhouse.ca/event/655:470/655:604/,21,22,5,0.2
2025-05-29,For Families,4,Mamma Mia Concert (All Ages),best-5-events-48-hours-go,https://tickets.cityplayhouse.ca/event/655:462/655:592/,65,75,5,0.9
2025-05-29,For Families,5,"A decade of dance (All Ages) Ten years, twirls, talent, unforgettable showcase! Learn More",best-5-events-48-hours-go,https://tickets.cityplayhouse.ca/event/655:472/655:607/,31,33,5,0.5
2025-05-29,For Couples,1,Edge Walking On CN Tower,best-5-events-48-hours-go,https://www.cntower.ca/brave-the-edgewalk,8,11,5,0.1
2025-05-29,For Couples,2,"Elusive Souls - R&B, Jazz, Blues, and Soulful classics Sip, paint, savor—sweet artistic escape!",best-5-events-48-hours-go,https://www.facebook.com/events/918943250264804/,18,19,5,0.9
2025-05-29,For Couples,3,"Tuesday Trivia + Drinks & Music Lights, music, trivia—unforgettable night ahead!",best-5-events-48-hours-go,https://www.facebook.com/events/1579833409350564/1579833439350561/,17,20,5,0.7
2025-05-29,For Couples,4,"Salsa/bachata latin, semiprivate dance class",best-5-events-48-hours-go,https://www.eventbrite.ca/e/ballroom-and-latin-mix-semiprivate-class-every-monday-645-pm-at-hwy-7404-tickets-1281066778219?aff=ebdssbdestsearch,16,17,5,0.5
2025-05-29,For Couples,5,Thornhill’s Red Door Gallery,best-5-events-48-hours-go,https://www.facebook.com/events/680592938014399/680592958014397/?active_tab=about,12,14,5,0.3
2025-06-05,For Families,1,Thornhill Rib & Beer Fest,your-vaughan-vibe-this-week,https://northernheatribseries.ca/thornhill/,24,26,5,0.6
2025-06-05,For Families,2,Unionville Festival (All Ages),your-vaughan-vibe-this-week,https://unionville.ca/unionville-festival-entertainers/,40,43,5,0.9
2025-06-05,For Families,3,"PA Day Camps at Kortright (Ages 4-10) Explore, hike, and discover nature’s beauty at Kortright! Learn More",your-vaughan-vibe-this-week,https://kortright.org/whats-on/calendar/#event=pa-day-camps-at-kortright-7;instance=20250609090000?popup=1&lang=en-US,9,9,5,0.1
2025-06-05,For Families,4,The Wizard of Oz Dance (All Ages),your-vaughan-vibe-this-week,https://tickets.cityplayhouse.ca/event/655:471/,19,21,5,0.3
2025-06-05,For Families,5,‍🎤 Matilda Musical (All Ages),your-vaughan-vibe-this-week,https://tickets.cityplayhouse.ca/event/655:475/,24,28,5,0.6
2025-06-05,For Golden Age Readers,1,"‍➡️Forest Therapy Walk Breathe deep, wander wild, heal with nature. Look Here",your-vaughan-vibe-this-week,https://mcmichael.com/event/forest-therapy-walk/,21,27,4,0.625
2025-06-05,For Golden Age Readers,2,Knitting Circle,your-vaughan-vibe-this-week,https://markham.bibliocommons.com/v2/events?types=5d891a6608a2552e0002d441,15,17,4,0.375
2025-06-05,For Golden Age Readers,3,PROBUS Vaughan - a vibrant local club,your-vaughan-vibe-this-week,http://vaughan.probuscanada.ca/,22,28,4,0.875
2025-06-05,For Golden Age Readers,5,Make Your Own Perfume – A Scent-sational Experience! A monthly gathering of vibrant foodies and DIY enthusiasts. 💥Exclusive for Vaughan Brief readers - 50% OFF! Use the discount code VAUGHANBRIEFExplore and Join,your-vaughan-vibe-this-week,https://www.eventbrite.ca/e/craft-friday-make-your-own-perfume-a-scent-sational-experience-tickets-1322740876569,10,14,4,0.125
2025-06-12,For Families,1,‍👩‍👧‍👦 Father’s Day at Kortright,vaughan-5-can-t-miss-father-s-day-picks,https://trca.checkfront.com/reserve/?item_id=3133,23,24,5,0.7
2025-06-12,For Families,2,‍♂️ Celebrate Father’s Day - Archery (All Ages) Aim for fun this Father’s Day adventure! Explore More,vaughan-5-can-t-miss-father-s-day-picks,https://batlgrounds.com/archery-experience/,30,34,5,0.9
2025-06-12,For Families,3,Free Family Sunday on Father’s Day at the McMichael!,vaughan-5-can-t-miss-father-s-day-picks,https://mcmichael.com/event/family-sunday-summer-ready/,12,12,5,0.5
2025-06-12,For Families,4,"Junior Makers Workshop: Play Pals (Ages 6+) Craft, create, discover history hands-on fun! Explore More",vaughan-5-can-t-miss-father-s-day-picks,https://blackcreek.ca/events/#event=junior-makers-workshop-play-pals;instance=20250614113000?popup=1&lang=en-US,8,8,5,0.1
2025-06-12,For Families,5,Barbie & Ken Dance/Musical (All Ages),vaughan-5-can-t-miss-father-s-day-picks,https://tickets.cityplayhouse.ca/event/655:469/655:603/,11,12,5,0.3
2025-06-12,For Couples,1,Latin Salsa Social,vaughan-5-can-t-miss-father-s-day-picks,https://www.facebook.com/events/695806533379957/,17,20,4,0.375
2025-06-12,For Couples,2,Vaughan International Film Festival,vaughan-5-can-t-miss-father-s-day-picks,https://visitvaughan.ca/calendar/event/vaughan-international-film-festival-1/,19,20,4,0.75
2025-06-12,For Couples,4,‍🍳 The Chef Upstairs Master food traditions; festive culinary experience.,vaughan-5-can-t-miss-father-s-day-picks,https://thechefupstairs.com/products/vaughan-caribbean-vibes-cooking-class?start=2025-06-01T00%3A00&select=2025-06-19T18%3A30,19,20,4,0.75
2025-06-12,For Couples,5,Vaughan Mosaic Lamp Making Workshop,vaughan-5-can-t-miss-father-s-day-picks,https://www.eventbrite.ca/e/vaughan-mosaic-lamp-making-workshop-tickets-1104526310929?aff=ebdssbdestsearch,13,14,4,0.125
2025-06-12,For Golden Age Readers,1,Puppy Yoga,vaughan-5-can-t-miss-father-s-day-picks,https://www.yogakawa.com/shop/puppy-yoga-vaughan/,15,15,5,0.8
2025-06-12,For Golden Age Readers,2,PROBUS Vaughan - a vibrant local club,vaughan-5-can-t-miss-father-s-day-picks,http://vaughan.probuscanada.ca/,8,12,5,0.3
2025-06-12,For Golden Age Readers,3,Make Your Own Perfume – A Scent-sational Experience! A monthly gathering of vibrant foodies and DIY enthusiasts. 💥Exclusive for Vaughan Brief readers - 50% OFF! Use the discount code VAUGHANBRIEFExplore and Join,vaughan-5-can-t-miss-father-s-day-picks,https://www.eventbrite.ca/e/craft-friday-make-your-own-perfume-a-scent-sational-experience-tickets-1322740876569,10,19,5,0.5
2025-06-12,For Golden Age Readers,4,Creative Age: Drum & Percussion Circle,vaughan-5-can-t-miss-father-s-day-picks,https://www.vaughanpl.info/programs/view/3569,5,5,5,0.1
2025-06-12,For Golden Age Readers,5,️ Swimming & Aquafitness - Make a Splash!,vaughan-5-can-t-miss-father-s-day-picks,https://vaughan.perfectmind.com/25076/Clients/BookMe4BookingPages/Classes?calendarId=71fe848e-2dbd-4ec5-92fa-7f2d0ad09354&widgetId=dff88c8a-0b78-4a94-9dde-250040385300&embed=False,15,15,5,0.8
2025-06-19,For Families,1,"Black Creek Village Medieval Faire - (All Ages, Ages < 9 are Free) Jousting, crafts, costumes - medieval history comes alive! Explore More",top-events-fluffy-pastry,https://faires.ca/blackcreek/schedule/,49,64,5,0.5
2025-06-19,For Families,2,Tales from the Candy Factory-Vellore Village Class,top-events-fluffy-pastry,https://tickets.cityplayhouse.ca/event/655:490/655:640/,26,29,5,0.1
2025-06-19,For Families,3,Woodbridge Village Farmers Market,top-events-fluffy-pastry,https://visitvaughan.ca/calendar/event/woodbridge-village-farmers-market-3/,117,147,5,0.9
2025-06-19,For Families,4,"Concerts in the Park Explore, hike, and discover nature’s beauty at Kortright! Learn More",top-events-fluffy-pastry,https://visitvaughan.ca/calendar/event/vaughan-celebrates-concerts-in-the-park-launch/,77,82,5,0.7
2025-06-19,For Families,5,The Ault Sisters,top-events-fluffy-pastry,https://www.facebook.com/events/1412761353076459/,40,45,5,0.3
2025-06-19,For Couples,1,"A spine-chilling, paranormal adventure in Black Creek Village Dark rooms, cold spots, and stories that follow you home. Check it out",top-events-fluffy-pastry,https://hauntedwalk.com/experience/alone-in-the-dark-the-village-at-black-creek/,5,6,4,0.125
2025-06-19,For Couples,1,"Food and Wine Festival in Canada’s Wonderland Flavors, fun, and thrills in every bite! Check it out",top-events-fluffy-pastry,https://visitvaughan.ca/calendar/event/canada-s-wonderland-food-and-wine-festival/,17,19,4,0.625
2025-06-19,For Couples,4,"️ Movie Night (Best romcom movie idea!) Movie Night: Popcorn, Friends, Films, and Fun!",top-events-fluffy-pastry,https://www.cineplex.com/movie/materialists?ic=cpx_hp-moviegrid-en,27,29,4,0.875
2025-06-19,For Couples,5,"️ Sante Healing Spa in Thornhill Relax, recharge, and renew your inner glow! Book your tickets",top-events-fluffy-pastry,https://www.santehealingspas.com/,13,13,4,0.375
2025-06-19,For Golden Age Readers,1,Garden Tour Woodbridge,top-events-fluffy-pastry,https://www.facebook.com/events/1255907362625229/,21,22,5,0.7
2025-06-19,For Golden Age Readers,2,‍🤝‍🧑 Aging Well Club,top-events-fluffy-pastry,https://www.eventbrite.ca/e/the-aging-well-club-father-e-bulfon-community-centre-registration-541771331637,27,30,5,0.9
2025-06-19,For Golden Age Readers,3,Latin Dance Open for Anyone,top-events-fluffy-pastry,https://www.facebook.com/events/1954474201963741/,13,16,5,0.3
2025-06-19,For Golden Age Readers,4,"Goat Yoga Stretch, bleat, and balance with tiny goats! Details",top-events-fluffy-pastry,https://www.yogakawa.com/shop/goat-yoga-vaughan/?srsltid=AfmBOorDW7KWQQy3wYIzU1HNpbu3ClsFNfGtmULMJp1mg9TtimzSj3TD,15,16,5,0.5
2025-06-19,For Golden Age Readers,5,Free Senior Events at Glynnwood,top-events-fluffy-pastry,https://www.facebook.com/groups/vaughanevents/posts/10059827864053398/,8,8,5,0.1
2025-06-26,For Families,1,Canada Day Party (All Ages) - tickets on SALE,canada-day-healthy-lava-cake,https://www.eventbrite.ca/e/richmond-hill-canada-day-party-tyme-fun-zone-tickets-tickets-1367319793309?aff=ebdssbdestsearch&keep_tld=1,50,61,5,0.9
2025-06-26,For Families,2,Canada Day at McMichael (All Ages),canada-day-healthy-lava-cake,https://mcmichael.com/event/2025-canada-day/,29,32,5,0.7
2025-06-26,For Families,3,Kids in Dance (Younger Ages),canada-day-healthy-lava-cake,https://tickets.cityplayhouse.ca/event/655:484/655:634/,15,17,5,0.3
2025-06-26,For Families,4,CandyLand Indoor Play Center Sweet adventures await at CandyLand Play! Learn More,canada-day-healthy-lava-cake,https://www.facebook.com/Candylandplaycenter,14,15,5,0.1
2025-06-26,For Families,5,3D World Builders,canada-day-healthy-lava-cake,https://www.facebook.com/events/528718613523846/,20,21,5,0.5
2025-06-26,For Couples,1,Interactive Evening of Hypno Meditation and Mediumship,canada-day-healthy-lava-cake,https://www.eventbrite.com/e/healing-through-hypno-meditation-and-mediumship-tickets-1380900744299,10,14,4,0.375
2025-06-26,For Couples,2,Russian Style Sauna,canada-day-healthy-lava-cake,https://saunatoronto.ca/,16,17,4,0.625
2025-06-26,For Couples,4,"Salsa/bachata latin, semiprivate dance class",canada-day-healthy-lava-cake,https://www.eventbrite.ca/e/salsabachata-latin-group-dance-class-hwy7404-tickets-935629772837?aff=ebdssbdestsearch,8,9,4,0.125
2025-06-26,For Couples,5,Vaughan Scavenger Hunt for Couples,canada-day-healthy-lava-cake,https://www.eventbrite.ca/e/city-love-scavenger-hunt-date-night-for-couples-vaughan-area-tickets-908965158257?aff=ebdssbdestsearch&keep_tld=1,23,25,4,0.875
2025-06-26,For Golden Age Readers,1,Julie Nesrallah Celebrates Italy at the McMichael,canada-day-healthy-lava-cake,https://mcmichael.com/event/julie-nesrallah-celebrates-italy-at-the-mcmichael/,13,14,4,0.875
2025-06-26,For Golden Age Readers,3,Make Your Own Perfume – A Scent-sational Experience! A monthly gathering of vibrant foodies and DIY enthusiasts. 💥Exclusive for Vaughan Brief readers - 50% OFF! Use the discount code VAUGHANBRIEFExplore and Join,canada-day-healthy-lava-cake,https://www.eventbrite.ca/e/craft-friday-make-your-own-perfume-a-scent-sational-experience-tickets-1322740876569,12,13,4,0.625
2025-06-26,For Golden Age Readers,4,"Living With Art - Summer Socials Sunshine, stories, smiles — seniors celebrate summer together!",canada-day-healthy-lava-cake,https://mcmichael.com/event/living-with-art-summer-socials/,8,9,4,0.375
